"qseqid","vmr_invert_assoc_score","vmr_invert_assoc_tophit","vmr_tophit_pident","vmr_tophit_evalue","vmr_tophit_length","vhdb_invert_assoc_score","vhdb_invert_assoc_tophit","vhdb_tophit_pident","vhdb_tophit_evalue","vhdb_tophit_length","assignment_rpm","assignment_manual","assignment_vmr","assignment_vhdb","is_core","evidence"
"SXSSP2544_Sanxia_tombus-like_virus_8_len2566",NA,NA,NA,NA,NA,NA,NA,46.5,7.96e-91,331,NA,NA,NA,NA,TRUE,"PROPAGATED_ITER1"
"SXXX37849_Sanxia_tombus-like_virus_9_len5094",NA,NA,NA,NA,NA,NA,TRUE,40.3,1.1799999999999998e-67,355,NA,NA,NA,TRUE,TRUE,"VHDB"
"SXSSP2565_Sanxia_water_strider_virus_14_len4175",NA,NA,NA,NA,NA,NA,NA,41.7,6e-91,494,NA,NA,NA,NA,NA,NA
"SXSSP1894_Sanxia_water_strider_virus_15_len3705",NA,NA,NA,NA,NA,NA,NA,100,0,498,NA,NA,NA,NA,NA,NA
"SXXX38069_Sanxia_water_strider_virus_16_len3108",NA,NA,NA,NA,NA,NA,NA,100,0,1019,NA,NA,NA,NA,NA,NA
"SXSSP1704_Sanxia_water_strider_virus_17_len4369",NA,NA,NA,NA,NA,NA,NA,100,0,1012,NA,NA,NA,NA,NA,NA
"SHWC0209c16708_Shahe_isopoda_virus_5_len4371",NA,NA,NA,NA,NA,NA,NA,41.5,3.52e-67,359,NA,NA,NA,NA,NA,NA
"SHWC0209c12685_Shahe_tombus-like_virus_1_len2824",0,FALSE,42.2,3.39e-117,455,NA,NA,48.1,2.79e-120,385,NA,NA,FALSE,NA,FALSE,"VMR"
"SHWC01c3797_Shahe_tombus-like_virus_2_len3090",0,FALSE,44.3,4.91e-115,470,NA,FALSE,43.6,2.06e-120,470,NA,NA,FALSE,FALSE,FALSE,"VMR"
"insectZJ94961_Shangao_tombus-like_virus_1_len2299",NA,NA,NA,NA,NA,NA,NA,49.3,7.43e-84,292,NA,NA,NA,NA,TRUE,"PROPAGATED_ITER1"
"SYJFC44697_Shayang_noda-like_virus_1_len3040",NA,NA,NA,NA,NA,NA,NA,80.3,0,977,NA,NA,NA,NA,NA,NA
"insectZJ94627_Shuangao_insect_virus_10_len2758",NA,NA,NA,NA,NA,NA,NA,48.6,5.4e-262,788,NA,NA,NA,NA,TRUE,"PROPAGATED_ITER1"
"insectZJ65889_Shuangao_insect_virus_11_len2704",11,TRUE,46,1.05e-260,818,NA,NA,49.3,6.050000000000001e-259,809,NA,NA,TRUE,NA,TRUE,"VMR"
"insectZJ94204_Shuangao_noda-like_virus_1_len3278",11,TRUE,44.6,5.4699999999999995e-242,836,NA,TRUE,44.6,6.4699999999999994e-242,836,NA,NA,TRUE,TRUE,TRUE,"VMR"
"WLJQ102234_Wenling_noda-like_virus_1_len3126",0,FALSE,57.9,0,860,NA,NA,49.3,1.55e-282,884,NA,NA,FALSE,NA,FALSE,"VMR"
"WLJQ103411_Wenling_noda-like_virus_2_len3057",0,FALSE,45.8,3.23e-230,842,NA,NA,44.4,5.91e-221,844,NA,NA,FALSE,NA,FALSE,"VMR"
"WLJQ104201_Wenling_noda-like_virus_3_len3102",0,FALSE,40.6,4.0399999999999995e-191,827,NA,NA,40.9,4.719999999999999e-184,829,NA,NA,FALSE,NA,FALSE,"VMR"
"WLJQ84133_Wenling_noda-like_virus_4_len3015",2,TRUE,44.4,9.389999999999997e-237,878,NA,NA,41.3,8.27e-189,886,NA,NA,TRUE,NA,TRUE,"VMR"
"WLJQ104192_Wenling_tombus-like_virus_1_len3348",NA,NA,NA,NA,NA,NA,NA,40.3,2.1e-98,461,NA,NA,NA,NA,NA,NA
"WLJQ104302_Wenling_tombus-like_virus_2_len4118",NA,NA,NA,NA,NA,NA,NA,100,0,443,NA,NA,NA,NA,NA,NA
"WLJQ76752_Wenling_tombus-like_virus_3_len3908",NA,NA,NA,NA,NA,NA,NA,43.1,6.1e-33,188,NA,NA,NA,NA,NA,NA
"WLJQ100551_Wenling_tombus-like_virus_4_len5321",NA,NA,NA,NA,NA,NA,TRUE,41,7.53e-70,356,NA,NA,NA,TRUE,TRUE,"VHDB"
"WLJQ104103_Wenling_tombus-like_virus_5_len4752",NA,NA,NA,NA,NA,NA,TRUE,41.6,3.939999999999999e-68,363,NA,NA,NA,TRUE,TRUE,"VHDB"
"beimix38484_Wenzhou_bivalvia_virus_3_len5115",NA,NA,NA,NA,NA,NA,NA,100,0,1168,NA,NA,NA,NA,NA,NA
"WZRBX43276_Wenzhou_crab_virus_4_len4778",NA,NA,NA,NA,NA,NA,TRUE,40.5,1.0499999999999999e-66,375,NA,NA,NA,TRUE,TRUE,"VHDB"
"WZFSL84567_Wenzhou_noda-like_virus_1_len4588",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WZSLuoI54252_Wenzhou_noda-like_virus_2_len3044",0,FALSE,64.2,0,943,NA,NA,51.2,6.930000000000001e-282,852,NA,NA,FALSE,NA,FALSE,"VMR"
"shrimp14297_Wenzhou_noda-like_virus_3_len3129",0,FALSE,40.5,2.81e-194,856,NA,NA,41.1,1.7599999999999997e-191,849,NA,NA,FALSE,NA,FALSE,"VMR"
"WZFSL75166_Wenzhou_noda-like_virus_4_len5200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WZFSL73727_Wenzhou_noda-like_virus_5_len3642",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WZFSL85309_Wenzhou_noda-like_virus_6_len3119",11,TRUE,43.2,1.34e-248,906,NA,NA,40.1,1.19e-207,802,NA,NA,TRUE,NA,TRUE,"VMR"
"WZRBX38997_Wenzhou_noda-like_virus_7_len3124",3,TRUE,40.2,6.38e-203,875,NA,NA,42.2,2.5999999999999997e-228,943,NA,NA,TRUE,NA,TRUE,"VMR"
"WZFSL78713_Wenzhou_tombus-like_virus_1_len2841",0,FALSE,42.5,6.53e-120,461,NA,NA,47,7.179999999999998e-119,411,NA,NA,FALSE,NA,FALSE,"VMR"
"WZFSL57346_Wenzhou_tombus-like_virus_10_len4443",NA,NA,NA,NA,NA,NA,NA,100,0,559,NA,NA,NA,NA,NA,NA
"mosZJ33874_Wenzhou_tombus-like_virus_11_len4958",NA,NA,NA,NA,NA,NA,NA,47.6,5.0899999999999995e-93,349,NA,NA,NA,NA,NA,NA
"WZFSL84432_Wenzhou_tombus-like_virus_12_len4884",NA,NA,NA,NA,NA,NA,NA,42.6,1.31e-95,458,NA,NA,NA,NA,NA,NA
"WZFSL80420_Wenzhou_tombus-like_virus_13_len4264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WZFSL15005_Wenzhou_tombus-like_virus_14_len5144",NA,NA,NA,NA,NA,NA,NA,100,4.2599999999999995e-299,405,NA,NA,NA,NA,NA,NA
"WZFSL70232_Wenzhou_tombus-like_virus_15_len4739",NA,NA,NA,NA,NA,NA,NA,100,0,1048,NA,NA,NA,NA,NA,NA
"WZFSL78689_Wenzhou_tombus-like_virus_16_len4467",NA,NA,NA,NA,NA,NA,NA,41.2,1.8200000000000002e-29,182,NA,NA,NA,NA,NA,NA
"WZFSL82820_Wenzhou_tombus-like_virus_17_len2696",NA,NA,NA,NA,NA,NA,NA,44.9,1.7e-128,459,NA,NA,NA,NA,NA,NA
"beimix29339_Wenzhou_tombus-like_virus_18_len3883",NA,NA,NA,NA,NA,NA,TRUE,43.4,1.83e-69,339,NA,NA,NA,TRUE,TRUE,"VHDB"
"WZFSL84050_Wenzhou_tombus-like_virus_2_len2945",0,FALSE,42.7,5.39e-112,468,NA,NA,40.9,4.579999999999999e-119,477,NA,NA,FALSE,NA,FALSE,"VMR"
"WZFSL80503_Wenzhou_tombus-like_virus_3_len2847",0,FALSE,43.4,9.47e-117,456,NA,NA,44.9,5.089999999999999e-119,454,NA,NA,FALSE,NA,FALSE,"VMR"
"shrimp14425_Wenzhou_tombus-like_virus_4_len5558",0,FALSE,40.1,3.6699999999999994e-87,399,NA,NA,40.6,2.05e-82,387,NA,NA,FALSE,NA,FALSE,"VMR"
"WZFSL67420_Wenzhou_tombus-like_virus_5_len4112",0,FALSE,41.2,7.789999999999999e-106,476,NA,NA,42.6,4.72e-111,437,NA,NA,FALSE,NA,FALSE,"VMR"
"WZFSL85189_Wenzhou_tombus-like_virus_6_len5659",0,FALSE,70.8,7.36e-99,202,NA,FALSE,40.3,7.000000000000001e-117,489,NA,NA,FALSE,FALSE,FALSE,"VMR"
"WZFSL44625_Wenzhou_tombus-like_virus_7_len2790",NA,NA,NA,NA,NA,NA,NA,100,0,470,NA,NA,NA,NA,NA,NA
"beimix73523_Wenzhou_tombus-like_virus_8_len4683",NA,NA,NA,NA,NA,NA,NA,100,0,551,NA,NA,NA,NA,NA,NA
"WZSLuoI85212_Wenzhou_tombus-like_virus_9_len4947",NA,NA,NA,NA,NA,NA,NA,40.9,4.91e-83,403,NA,NA,NA,NA,FALSE,"PROPAGATED_ITER1"
"WHYY37237_Wuhan_house_centipede_virus_6_RdRp_len3140",NA,NA,NA,NA,NA,NA,NA,43.9,9.499999999999999e-215,811,NA,NA,NA,NA,TRUE,"PROPAGATED_ITER1"
"WHCCII13322_Wuhan_insect_virus_20_len4975",0,FALSE,42.1,1.6099999999999997e-118,482,NA,FALSE,42.1,1.9099999999999997e-118,482,NA,NA,FALSE,FALSE,FALSE,"VMR"
"WHCCII13077_Wuhan_insect_virus_21_RdRp_len3735",NA,NA,NA,NA,NA,NA,NA,42.5,5.319999999999999e-72,313,NA,NA,NA,NA,TRUE,"PROPAGATED_ITER1"
"WHCCII10556_Wuhan_insect_virus_35_RdRp_len2222",NA,NA,NA,NA,NA,NA,NA,41.9,6.54e-97,418,NA,NA,NA,NA,TRUE,"PROPAGATED_ITER1"
"spider134060_Wuhan_spider_virus_8_len6216",NA,NA,NA,NA,NA,NA,NA,100,0,517,NA,NA,NA,NA,NA,NA
"spider112003_Wuhan_spider_virus_9_len4059",NA,NA,NA,NA,NA,NA,NA,100,0,558,NA,NA,NA,NA,NA,NA
"XZSJSC65582_Xinzhou_nematode_virus_7_len3243",NA,NA,NA,NA,NA,NA,NA,100,0,548,NA,NA,NA,NA,NA,NA
"SXXX36383_Sanxia_tombus-like_virus_1_Ciliate_coding_len3446",NA,NA,NA,NA,NA,NA,NA,41.6,1.13e-78,361,NA,NA,NA,NA,FALSE,"PROPAGATED_ITER1"
"SXXX29202_Sanxia_tombus-like_virus_2_Ciliate_coding_len3557",NA,NA,NA,NA,NA,NA,NA,40.2,1.59e-78,358,NA,NA,NA,NA,FALSE,"PROPAGATED_ITER2"
"noda_YP_004221742_Santeuil_nodavirus",NA,NA,NA,NA,NA,0,FALSE,41.8,1.1399999999999998e-130,613,NA,NA,NA,FALSE,FALSE,"VHDB"
"noda_NP_599247_Striped_Jack_nervous_necrosis_virus",0,FALSE,87.4,0,983,NA,NA,49.9,1.1699999999999999e-288,911,NA,NA,FALSE,NA,FALSE,"VMR"
"noda_YP_003288759_Tiger_puffer_nervous_necrosis_virus",0,FALSE,87.7,0,983,NA,NA,50.6,2.5799999999999997e-287,888,NA,NA,FALSE,NA,FALSE,"VMR"
"noda_YP_004207810_Penaeus_vannamei_nodavirus",11,TRUE,41.2,1.31e-239,937,NA,TRUE,41.2,1.55e-239,937,NA,NA,TRUE,TRUE,TRUE,"VMR"
"noda_YP_003288756_Barfin_flounder_nervous_necrosis_virus",0,FALSE,87.4,0,983,NA,NA,50.5,6.39e-285,888,NA,NA,FALSE,NA,FALSE,"VMR"
"noda_YP_611155_Redspotted_grouper_nervous_necrosis_virus",0,FALSE,87.8,0,983,NA,NA,50.8,2.0599999999999996e-286,884,NA,NA,FALSE,NA,FALSE,"VMR"
"noda_YP_053043_Black_beetle_virus",15,TRUE,100,2.8e-56,102,NA,TRUE,100,3.3199999999999996e-56,102,NA,NA,TRUE,TRUE,TRUE,"VMR"
"noda_NP_919036_Macrobrachium_rosenbergii_nodavirus",11,TRUE,42.9,8.389999999999997e-235,861,NA,TRUE,42.9,9.919999999999997e-235,861,NA,NA,TRUE,TRUE,TRUE,"VMR"
"noda_NP_689444_Flock_house_virus",15,TRUE,100,2.8e-56,102,NA,TRUE,100,3.3199999999999996e-56,102,NA,NA,TRUE,TRUE,TRUE,"VMR"
"noda_NP_689439_Boolarra_virus",11,TRUE,43.4,3.1099999999999996e-246,860,NA,NA,42.1,6.3399999999999994e-217,812,NA,NA,TRUE,NA,TRUE,"VMR"
"noda_NP_620109_Pariacoto_virus",2,TRUE,100,0,973,NA,NA,40.9,8.279999999999999e-191,828,NA,NA,TRUE,NA,TRUE,"VMR"
"noda_NP_077730_Nodamura_virus",11,TRUE,44.2,5.7599999999999993e-244,902,NA,TRUE,44.1,9.659999999999998e-247,910,NA,NA,TRUE,TRUE,TRUE,"VMR"
"tombus_NC_020073_Moroccan_pepper_virus",0,FALSE,47.5,1.3199999999999999e-135,453,NA,FALSE,47.4,5.8799999999999995e-136,456,NA,NA,FALSE,FALSE,FALSE,"VMR"
"tombus_NC_001265_Carnation_mottle_virus",0,FALSE,49.6,1.35e-134,423,NA,FALSE,50.4,3.4299999999999997e-137,425,NA,NA,FALSE,FALSE,FALSE,"VMR"
"tombus_NC_003500_Carnation_Italian_ringspot_virus",0,FALSE,48.1,1.87e-135,453,NA,FALSE,48.1,2.2099999999999998e-135,453,NA,NA,FALSE,FALSE,FALSE,"VMR"
"tombus_NC_003806_Sweet_clover_necrotic_mosaic_virus_RNA_1",0,FALSE,40.5,1.48e-103,469,NA,NA,43.7,2.0199999999999997e-101,391,NA,NA,FALSE,NA,FALSE,"VMR"
"tombus_NC_003756_Red_clover_necrotic_mosaic_virus_RNA_1",0,FALSE,40.2,5.14e-105,478,NA,NA,43.7,2.87e-104,396,NA,NA,FALSE,NA,FALSE,"VMR"
"tombus_NC_003633_Oat_chlorotic_stunt_virus",0,FALSE,40.2,4.4e-98,483,NA,NA,43.5,1.2399999999999997e-101,421,NA,NA,FALSE,NA,FALSE,"VMR"
"tombus_NC_003627_Maize_chlorotic_mottle_virus",0,FALSE,47,8.82e-135,445,NA,FALSE,47,5.2399999999999996e-135,445,NA,NA,FALSE,FALSE,FALSE,"VMR"
"tombus_NC_003535_Cowpea_mottle_virus",0,FALSE,47.8,7.499999999999998e-144,485,NA,FALSE,47.8,8.869999999999999e-144,485,NA,NA,FALSE,FALSE,FALSE,"VMR"
"tombus_NC_003532_Cymbidium_ringspot_virus",0,FALSE,46.4,7.54e-138,470,NA,FALSE,46.4,8.919999999999999e-138,470,NA,NA,FALSE,FALSE,FALSE,"VMR"
"tombus_NC_003530_Carnation_ringspot_virus_RNA_1",0,FALSE,40.4,1.0399999999999999e-95,441,NA,NA,42.7,1.4399999999999998e-94,354,NA,NA,FALSE,NA,FALSE,"VMR"
"tombus_NC_001469_Cucumber_necrosis_virus",0,FALSE,47,1.87e-135,451,NA,FALSE,47.6,1.05e-136,456,NA,NA,FALSE,FALSE,FALSE,"VMR"
"tombus_NC_026240_Pelargonium_ringspot_virus",0,FALSE,43.7,1.06e-127,462,NA,FALSE,47.4,1.73e-131,447,NA,NA,FALSE,FALSE,FALSE,"VMR"
"tombus_NC_026239_Elderberry_latent_virus",0,FALSE,45.5,9.349999999999998e-143,488,NA,FALSE,45.5,1.11e-142,488,NA,NA,FALSE,FALSE,FALSE,"VMR"
"tombus_NC_007017_Pelargonium_line_pattern_virus",0,FALSE,47.1,5.54e-154,507,NA,FALSE,49.8,5.979999999999999e-158,500,NA,NA,FALSE,FALSE,FALSE,"VMR"
"tombus_NC_007816_Cucumber_leaf_spot_virus",0,FALSE,41,1.29e-116,485,NA,FALSE,45,1.82e-123,469,NA,NA,FALSE,FALSE,FALSE,"VMR"
"tombus_NC_003821_Turnip_crinkle_virus",0,FALSE,50.3,6e-167,469,NA,FALSE,50.3,7.1e-167,469,NA,NA,FALSE,FALSE,FALSE,"VMR"
"tombus_NC_005985_Pelargonium_chlorotic_ring_pattern_virus",0,FALSE,47.5,2.01e-155,514,NA,FALSE,47.5,2.38e-155,514,NA,NA,FALSE,FALSE,FALSE,"VMR"
"tombus_NC_022895_Yam_spherical_virus",0,FALSE,46.2,1.6599999999999997e-119,463,NA,FALSE,45.1,4.1999999999999994e-125,470,NA,NA,FALSE,FALSE,FALSE,"VMR"
"tombus_NC_020415_Rosa_rugosa_leaf_distortion_virus",0,FALSE,48,2.4499999999999996e-159,512,NA,NA,47.9,1.1599999999999997e-159,489,NA,NA,FALSE,NA,FALSE,"VMR"
"tombus_NC_020469_Furcraea_necrotic_streak_virus",0,FALSE,46.7,2.87e-113,381,NA,NA,45.8,2.26e-115,389,NA,NA,FALSE,NA,FALSE,"VMR"
"tombus_NC_011108_Cocksfoot_mild_mosaic_virus",0,FALSE,44.7,1.6300000000000002e-123,470,NA,FALSE,43.5,8.629999999999999e-125,485,NA,NA,FALSE,FALSE,FALSE,"VMR"
"tombus_NC_015227_TGP_Carmovirus_1",0,FALSE,46.5,6.22e-127,447,NA,FALSE,46.5,7.35e-127,447,NA,NA,FALSE,FALSE,FALSE,"VMR"
"tombus_NC_014967_Honeysuckle_ringspot_virus",0,FALSE,49.6,4.4299999999999994e-153,500,NA,FALSE,49.6,5.24e-153,500,NA,NA,FALSE,FALSE,FALSE,"VMR"
"tombus_NC_011643_Soybean_yellow_mottle_mosaic_virus",0,FALSE,46,1.0099999999999999e-143,494,NA,FALSE,46,1.2e-143,494,NA,NA,FALSE,FALSE,FALSE,"VMR"
"tombus_NC_009533_Maize_white_line_mosaic_virus",0,FALSE,41.8,4.98e-115,478,NA,NA,44.9,8.88e-124,450,NA,NA,FALSE,NA,FALSE,"VMR"
"tombus_NC_009017_Nootka_lupine_vein-clearing_virus",0,FALSE,49.9,1.46e-144,453,NA,NA,48,3.939999999999999e-151,465,NA,NA,FALSE,NA,FALSE,"VMR"
"tombus_NC_007733_Angelonia_flower_break_virus",0,FALSE,50.5,9.699999999999999e-160,473,NA,FALSE,50.5,1.15e-159,473,NA,NA,FALSE,FALSE,FALSE,"VMR"
"tombus_NC_007729_Maize_necrotic_streak_virus",0,FALSE,46.1,1.2399999999999999e-126,458,NA,FALSE,45.8,1.13e-128,478,NA,NA,FALSE,FALSE,FALSE,"VMR"
"tombus_NC_006939_Olive_mild_mosaic_virus",0,FALSE,45.7,6.1e-124,442,NA,FALSE,45.7,7.22e-124,442,NA,NA,FALSE,FALSE,FALSE,"VMR"
"tombus_NC_004452_Beet_black_scorch_virus",0,FALSE,42.7,5.61e-108,431,NA,NA,42.7,1.47e-113,445,NA,NA,FALSE,NA,FALSE,"VMR"
"tombus_NC_004995_Pea_stem_necrosis_virus",0,FALSE,48.9,3.859999999999999e-148,479,NA,FALSE,49.3,1.45e-149,479,NA,NA,FALSE,FALSE,FALSE,"VMR"
"tombus_NC_004725_Cucumber_Bulgarian_latent_virus",0,FALSE,45.1,8.929999999999998e-130,472,NA,FALSE,47,5.689999999999999e-133,455,NA,NA,FALSE,FALSE,FALSE,"VMR"
"tombus_NC_003608_Hibiscus_chlorotic_ringspot_virus",0,FALSE,48.7,1.1699999999999998e-160,485,NA,FALSE,49.2,2.9199999999999994e-162,488,NA,NA,FALSE,FALSE,FALSE,"VMR"
"tombus_NC_003487_Tobacco_necrosis_virus_D",0,FALSE,42.8,5.44e-122,491,NA,FALSE,44,1.2399999999999998e-125,491,NA,NA,FALSE,FALSE,FALSE,"VMR"
"tombus_NC_002598_Panicum_mosaic_virus",0,FALSE,48.2,1.85e-125,417,NA,FALSE,48.6,1.13e-125,422,NA,NA,FALSE,FALSE,FALSE,"VMR"
"tombus_NC_001554_Tomato_bushy_stunt_virus",0,FALSE,48.1,3.72e-135,453,NA,FALSE,48.1,4.4e-135,453,NA,NA,FALSE,FALSE,FALSE,"VMR"
"tombus_NC_002187_Japanese_iris_necrotic_ring_virus",0,FALSE,48.4,6.24e-154,488,NA,FALSE,47.7,6.57e-155,493,NA,NA,FALSE,FALSE,FALSE,"VMR"
"tombus_NC_001822_Leek_white_stripe_virus",0,FALSE,43.5,2.36e-100,416,NA,NA,40.2,1.96e-100,445,NA,NA,FALSE,NA,FALSE,"VMR"
"tombus_NC_001818_Galinsoga_mosaic_virus",0,FALSE,44.7,3.12e-125,447,NA,NA,47.5,3.41e-127,440,NA,NA,FALSE,NA,FALSE,"VMR"
"tombus_NC_001780_Saguaro_cactus_virus",0,FALSE,48.7,1.1899999999999998e-146,476,NA,FALSE,47.5,6.13e-150,497,NA,NA,FALSE,FALSE,FALSE,"VMR"
"tombus_NC_001777_Tobacco_necrosis_virus_A",0,FALSE,46.5,5.049999999999999e-124,443,NA,NA,45.7,8e-126,446,NA,NA,FALSE,NA,FALSE,"VMR"
"tombus_NC_001504_Melon_necrotic_spot_virus",0,FALSE,46.4,4.9200000000000004e-154,500,NA,FALSE,51.6,3.0000000000000002e-155,469,NA,NA,FALSE,FALSE,FALSE,"VMR"
"umbra_NC_003603_Groundnut_rosette_virus",0,FALSE,42.5,5.48e-105,440,NA,NA,40.6,2.9499999999999996e-104,461,NA,NA,FALSE,NA,FALSE,"VMR"
"umbra_NC_001726_Carrot_mottle_mimic_virus",0,FALSE,40.5,2.13e-105,499,NA,NA,43.3,1.3699999999999998e-106,446,NA,NA,FALSE,NA,FALSE,"VMR"
"umbra_NC_024808_Ethiopian_tobacco_bushy_top_virus",0,FALSE,40.4,1.8199999999999998e-99,436,NA,NA,40.8,2.7099999999999993e-101,453,NA,NA,FALSE,NA,FALSE,"VMR"
"umbra_NC_011515_Carrot_mottle_virus",0,FALSE,40.4,4.21e-104,470,NA,NA,40.4,5.4e-105,451,NA,NA,FALSE,NA,FALSE,"VMR"
"umbra_NC_004366_Tobacco_bushy_top_virus",0,FALSE,41.2,1.4699999999999998e-109,476,NA,FALSE,41.2,1.74e-109,476,NA,NA,FALSE,FALSE,FALSE,"VMR"
"umbra_NC_003853_Pea_enation_mosaic_virus-2",0,FALSE,40.9,4.2699999999999997e-103,477,NA,NA,42,2.12e-102,460,NA,NA,FALSE,NA,FALSE,"VMR"
"luteo_NC_010806_Rose_spring_dwarf-associated_virus",0,FALSE,40.9,2e-113,474,NA,NA,42.1,6.03e-104,435,NA,NA,FALSE,NA,FALSE,"VMR"
"luteo_NC_003680_Barley_yellow_dwarf_virus-MAV",0,FALSE,40.2,8.62e-97,438,NA,FALSE,40.2,1.0199999999999999e-96,438,NA,NA,FALSE,FALSE,FALSE,"VMR"
"luteo_NC_002160_Barley_yellow_dwarf_virus-PAS",0,FALSE,88,7.379999999999999e-130,208,NA,NA,74.5,1.48e-199,368,NA,NA,FALSE,NA,FALSE,"VMR"
"luteo_NC_003369_Bean_leafroll_virus",0,FALSE,40.3,1.71e-111,477,NA,FALSE,40.3,2.03e-111,477,NA,NA,FALSE,FALSE,FALSE,"VMR"
"luteo_NC_003056_Soybean_dwarf_virus",0,FALSE,61.4,2.2099999999999997e-222,521,NA,NA,63,1.4799999999999997e-168,365,NA,NA,FALSE,NA,FALSE,"VMR"
"others_YP_001911137_Chronic_bee_paralysis_virus",NA,NA,NA,NA,NA,NA,NA,40.8,3e-70,360,NA,NA,NA,NA,TRUE,"PROPAGATED_ITER1"
"others_YP_009011225_Anopheline-associated_C_virus",NA,NA,NA,NA,NA,NA,NA,40.9,6.319999999999999e-67,320,NA,NA,NA,NA,TRUE,"PROPAGATED_ITER1"
"others_AMO03229_Corseley_virus",NA,NA,NA,NA,NA,NA,NA,42.4,1.52e-98,446,NA,NA,NA,NA,NA,NA
"others_AIO11151_Mosinovirus",2,TRUE,46.6,1.1199999999999998e-246,826,NA,NA,43.5,6.5199999999999994e-220,846,NA,NA,TRUE,NA,TRUE,"VMR"
"others_AKH40302_Craigies_Hill_virus",NA,NA,NA,NA,NA,NA,NA,46.6,2.8e-236,801,NA,NA,NA,NA,NA,NA
"others_AKH40306_Dansoman_virus",NA,NA,NA,NA,NA,NA,NA,41.5,7.61e-62,349,NA,NA,NA,NA,TRUE,"PROPAGATED_ITER1"
"others_AJR19138_Lake_Sinai_virus",2,TRUE,79.6,0,622,7,TRUE,71.2,0,625,NA,NA,TRUE,TRUE,TRUE,"VMR"
"others_AMO03244_Newington_virus",11,TRUE,44.6,6.97e-254,886,NA,NA,40.7,2.1699999999999997e-213,870,NA,NA,TRUE,NA,TRUE,"VMR"
"others_ALV85423_Diaphorina_citri_associated_C_virus",NA,NA,NA,NA,NA,NA,TRUE,40.5,4.2e-83,383,NA,NA,NA,TRUE,TRUE,"VHDB"
"others_AAY27743_Pieris_rapae_virus",NA,NA,NA,NA,NA,NA,NA,52.7,0,972,NA,NA,NA,NA,TRUE,"PROPAGATED_ITER1"
"mosHB235560_Hubei_toti-like_virus_10_len7081",NA,NA,NA,NA,NA,NA,NA,42.6,3.96e-264,960,NA,NA,NA,NA,NA,NA
"AJT39583_dsRNA_virus_environmental_sample",NA,NA,NA,NA,NA,NA,NA,45.1,6.549999999999999e-271,961,NA,NA,NA,NA,NA,NA
"ref_AJT39583_dsRNA_virus_environmental_sample",NA,NA,NA,NA,NA,NA,NA,45.1,6.549999999999999e-271,961,NA,NA,NA,NA,NA,NA
"UGO48654_Palmetto_toti-like_virus",NA,NA,NA,NA,NA,NA,NA,40.6,6.889999999999999e-229,961,NA,NA,NA,NA,NA,NA
"AJT39589_dsRNA_virus_environmental_sample",NA,NA,NA,NA,NA,NA,NA,42.7,6.4699999999999994e-220,836,NA,NA,NA,NA,NA,NA
"BBQ05098_Culex_vishnui_subgroup_totivirus",NA,NA,NA,NA,NA,NA,NA,40.7,3.919999999999999e-235,954,NA,NA,NA,NA,NA,NA
"QLJ83492_Fitzroy_Crossing_toti-like_virus_2",NA,NA,NA,NA,NA,NA,NA,43.6,9.95e-186,683,NA,NA,NA,NA,NA,NA
"QRW42117_Lotchka_virus",NA,NA,NA,NA,NA,NA,NA,40.6,7.769999999999999e-233,960,NA,NA,NA,NA,NA,NA
"QRW42121_Lotchka_virus",NA,NA,NA,NA,NA,NA,NA,40.6,1.5499999999999998e-232,960,NA,NA,NA,NA,NA,NA
"QRW41697_Mika_virus",NA,NA,NA,NA,NA,NA,NA,41.6,1.7599999999999997e-240,960,NA,NA,NA,NA,NA,NA
"AGW51771_uncultured_virus",NA,NA,NA,NA,NA,NA,NA,40.6,4.49e-251,993,NA,NA,NA,NA,NA,NA
"YP_009388609_Aedes_alboannulatus_toti-like_virus_1",NA,NA,NA,NA,NA,NA,NA,42.8,2.88e-271,960,NA,NA,NA,NA,NA,NA
"QXV86394_Totiviridae_sp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UHK03178_Hangzhou_totivirus_7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SCM411298_Hubei_toti-like_virus_7_len2663",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QTM25279_Hubei_toti-like_virus_8_len2450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QTM27092_Hubei_toti-like_virus_9_len3615",NA,NA,NA,NA,NA,NA,NA,100,0,1017,NA,NA,NA,NA,NA,NA
"AND83002_Sclerotinia_sclerotiorum_double-stranded_RNA_virus_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ref_NP_620728_Ustilago_maydis_virus_H1",0,FALSE,100,0,1820,0,FALSE,100,0,1820,NA,NA,FALSE,FALSE,FALSE,"VMR"
